,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SM,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SM,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SM,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SM,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SM,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SM,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SM,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SM,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SM,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SM,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SM,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SM,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SM,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SM,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SM,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SM_Sum_SQDG,Sum_SM_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SM,Sum_SQDG,Sum_TG
PI656106,23.51419533,-0.387250585,-0.860743661,14.54523228,5.670352942,1.828590459,-189.1172611,0.701549607,-0.136195971,-17.25416539,0.010622618,0.062747633,3.742938246,17.85788233,4.555468255,-0.29393416,0.17003401,-0.0164688,-0.036605278,0.618572402,0.241145949,0.077765385,-8.04268479,0.029835153,-0.005792074,-0.733776561,0.000451753,0.0026685,0.159177816,0.759451135,0.193732687,-0.012500286,0.007231122,2.222704614,-37.56025907,-14.64259363,-4.721982437,488.3588783,-1.81161665,0.351699846,44.55555673,-0.027430863,-0.162033668,-9.665416644,-46.11453938,-11.76361879,0.759028318,-0.439080059,-16.89844833,-6.587737091,-2.124430933,219.7138006,-0.815050564,0.158230583,20.04564909,-0.01234121,-0.072899326,-4.348493535,-20.74703903,-5.292479585,0.341488614,-0.197543145,0.389842722,0.125717515,-13.00201038,0.048232272,-0.009363616,-1.186241997,0.000730316,0.004313966,0.257330937,1.227748171,0.313193228,-0.020208282,0.011690017,0.322482653,-33.35193824,0.123722388,-0.024018958,-3.042873268,0.001873361,0.011065913,0.660089113,3.149342292,0.803383546,-0.051837013,0.029986495,-103.4224258,0.383655948,-0.074481397,-9.435773496,0.005809184,0.034314754,2.04689805,9.765927763,2.491245774,-0.160743571,0.092986381,-0.003709601,0.000720167,0.091235275,-5.62E-05,-0.000331792,-0.019791627,-0.094427564,-0.024088062,0.001554243,-0.000899093,-0.19413591,-24.59436257,0.015141649,0.089441476,5.33524388,25.45491033,6.493437115,-0.41897844,0.242369189,126.6863127,-0.077995096,-0.460715776,-27.48200416,-131.1190205,-33.44789289,2.158170742,-1.248451097,-0.000615655,-0.003636666,-0.216929545,-1.034989635,-0.264021362,0.017035548,-0.009854664,5.90698387,352.3555382,1681.11877,428.8460999,-27.67059523,16.00678959,59.65066877,284.5985036,72.59984272,-4.684386455,2.709807567,4.771086553,1.217083466,-0.078530326,0.045427949,0.255095659,-0.016459631,0.00952151,-0.064523369,0.037325254,-0.578476518,-204871.7243,-8712.68276,529041.743,238017.1165,-14085.14627,-36130.33022,-112038.0582,1083.305263,-292027.4237,1504242.178,11873.75452,-19286368.6,-3265011.218,-54735.53417,-11472.34148,-44972.70375,696998.6892,-1204886.745
PI656107,39.23094799,0.09071522,0.075569156,49.20359407,7.629497335,2.449392549,32.41056607,0.424019351,0.04608178,8.853651981,0.054686465,0.307051906,18.5337848,53.0095519,7.14944509,0.187588704,0.204353916,0.002312338,0.001926264,1.254203546,0.194476497,0.062435212,0.82614792,0.010808287,0.001174628,0.225680297,0.001393962,0.007826778,0.472427656,1.351217715,0.182239927,0.004781651,0.005208998,0.833037234,542.39624,84.10382912,27.00089972,357.2781522,4.674180947,0.507982899,97.59830834,0.602836717,3.384789315,204.3073352,584.3512488,78.8119691,2.067885682,2.252697143,651.1068388,100.9604681,32.41259648,428.8861742,5.611010836,0.609796151,117.1595991,0.723661191,4.063190908,245.2559464,701.4707446,94.60797895,2.482344843,2.704197425,0.155059757,0.049780765,0.658703224,0.00861765,0.000936553,0.179939131,0.001111432,0.006240437,0.376675427,1.077351216,0.14530331,0.0038125,0.004153231,0.321042454,4.248060474,0.055576316,0.00603995,1.160450236,0.007167768,0.040245365,2.429227508,6.947974366,0.93707944,0.024587295,0.026784716,13.23208323,0.173112044,0.018813555,3.614631711,0.022326542,0.12535839,7.566686199,21.64191767,2.918864553,0.076585807,0.083430447,0.013082751,0.001421813,0.273171779,0.001687304,0.009473821,0.571843909,1.635563902,0.220589948,0.005787887,0.006305163,0.108678484,20.88030169,0.128971626,0.724145974,43.70976168,125.0168223,16.86112925,0.442405997,0.481944787,192.129122,1.186726401,6.663195403,402.1933332,1150.336459,155.1468943,4.070778145,4.434592481,0.006176713,0.03468082,2.093349144,5.987309194,0.80751368,0.021187721,0.023081313,5.614769672,338.9099063,969.3358622,130.735184,3.43025835,3.736828032,60.36042903,172.6403608,23.28415796,0.610934829,0.665535409,2.860157948,0.385752029,0.010121446,0.011026022,0.134870883,0.003538772,0.003855039,0.026238219,0.028583186,1.089372185,-507718.2223,-12941.77807,-5596836.166,-6718590.643,-10318.72228,-66546.74614,-207283.3211,-15665.20687,-1197393.988,-11017764.93,-57345.6268,-9284166.025,-1653525.713,-27394.2008,-9577.862934,-71015.05305,-2706550.084,-2484504.49
PI656108,-25.54127432,-0.102612112,0.214275461,16.77667651,-6.684772234,-1.592147949,-24.88608683,-0.908975479,-0.073809088,19.311177,-0.022121528,-1.359493958,1.829447787,-24.88050429,8.080128569,-0.672621878,-0.150399059,0.004017502,-0.00838938,-0.656845712,0.261724304,0.062336277,0.974347894,0.035588494,0.002889797,-0.756077272,0.000866109,0.053227335,-0.071627115,0.974129324,-0.316355733,0.026334703,0.005888471,-2.088208273,-163.4960651,65.14603509,15.51617954,242.5258227,8.858364406,0.71930191,-188.1958832,0.215583983,13.24886443,-17.82877046,242.4714184,-78.7443941,6.554994982,1.465704739,78.29490346,-31.19709654,-7.430379306,-116.1406292,-4.242088551,-0.344458893,90.12313841,-0.103238736,-6.344608726,8.537831542,-116.1145761,37.70907103,-3.1390523,-0.701895859,-0.398456287,-0.094902465,-1.483374065,-0.054180903,-0.004399506,1.151072859,-0.001318588,-0.08103476,0.109047092,-1.483041309,0.48162868,-0.040092677,-0.008964771,0.238175347,3.722802506,0.135977031,0.011041377,-2.888830962,0.003309242,0.203371769,-0.273673915,3.721967393,-1.208736556,0.100620014,0.022498756,15.6305115,0.57091144,0.046358184,-12.12900913,0.013894141,0.853874138,-1.149043836,15.6270052,-5.074986011,0.422461919,0.094462992,0.036525448,0.002965878,-0.775982867,0.000888911,0.054628675,-0.073512875,0.999775676,-0.324684577,0.027028029,0.0060435,0.081200307,-21.24499226,0.024336771,1.49563326,-2.012648119,27.37203024,-8.889270128,0.739978023,0.165459973,-261.6368461,0.299712792,18.41905915,-24.78621314,337.0926935,-109.473356,9.112995376,2.037676695,-0.00114553,-0.070399332,0.094735178,-1.288399163,0.418417198,-0.034830703,-0.007788187,61.45569916,-82.69988415,1124.719075,-365.2608734,30.40576056,6.798764525,-1.345682911,18.30129817,-5.943482515,0.494759005,0.110628707,-13.60000786,4.416703568,-0.367663883,-0.082210085,-0.324757428,0.027034093,0.006044856,-0.083243957,-0.018613449,0.223601199,181281.2493,-7097.580453,-1766665.223,846019.6456,10805.55193,-27118.53792,-113859.5502,-7284.441728,-199434.6972,-2456083.041,9387.374436,-8194788.846,-133344.6525,99090.69316,-7286.076168,22435.44119,-269514.3517,-1205335.001
PI656109,76.4849794,0.126279139,0.067979367,464.2081333,13.54357358,-137.0345149,-47.89000308,0.764723145,0.057188636,-32.09816338,0.079502855,0.253553282,7.715304164,15.56348456,80.31302748,0.26363022,0.318532289,0.001651032,0.000888794,6.069271861,0.177074946,-1.791652635,-0.626136053,0.009998344,0.000747711,-0.419666236,0.001039457,0.003315073,0.100873455,0.203484196,1.050049671,0.003446823,0.004164638,0.538326183,3676.047661,107.2510764,-1085.171439,-379.2392273,6.055815324,0.452874772,-254.1842117,0.629580274,2.007879406,61.09721866,123.2466795,635.9960018,2.087678318,2.522445839,6828.662203,199.2306518,-2015.825112,-704.4785097,11.24934196,0.841264621,-472.1750856,1.169514495,3.729856484,113.4947929,228.9442411,1181.432413,3.878091728,4.685720141,0.029175649,-0.29520059,-0.103164938,0.001647371,0.000123196,-0.06914606,0.000171266,0.000546206,0.016620355,0.033526954,0.173010815,0.000567914,0.000686184,-10.11804707,-3.535994604,0.056463912,0.004222566,-2.369992174,0.005870153,0.018721298,0.569665319,1.149141656,5.929973137,0.019465337,0.023519072,0.349474022,-0.005580515,-0.00041733,0.234234152,-0.000580167,-0.001850288,-0.056301904,-0.113573464,-0.586078825,-0.001923824,-0.002324468,-0.015968325,-0.001194166,0.670247678,-0.001660114,-0.005294493,-0.161104691,-0.324983996,-1.677031161,-0.005504911,-0.006651332,0.074783452,-41.97357384,0.103962925,0.331562192,10.08901616,20.35178963,105.0223575,0.344739429,0.416532821,-561.2682073,1.390186234,4.433630503,134.9097419,272.1429565,1404.352904,4.609835754,5.569852844,-0.002476866,-0.007899308,-0.240365907,-0.484871498,-2.502106632,-0.008213249,-0.009923692,3.189234935,97.04436613,195.7600714,1010.190483,3.31598432,4.006551574,30.42872918,61.38151482,316.7500997,1.039742881,1.256273575,2.017222423,10.40957372,0.034169777,0.041285772,5.160349995,0.016939023,0.020466643,0.003282534,0.003966135,1.208254077,-513924.1508,-6719.282072,-4069747.032,-7560002.017,-1107.098549,-37945.97844,3750.326341,10731.34512,-672039.4883,-8986473.257,16011.01423,-6464222.589,-2026888.179,-66611.00326,-33021.14952,-6399.013547,-1949412.894,-1613413.049
PI656110,170.4595104,0.113504521,0.101020543,83.50272155,7.493851447,11.03207715,155.0729577,1.139667979,0.047722367,80.61702853,0.037094111,0.184263133,2.656262748,69.33058026,42.92640469,0.413653757,0.381295029,0.000665874,0.000592637,0.489868364,0.043962648,0.064719634,0.909734853,0.006685857,0.000279963,0.472939458,0.000217612,0.001080979,0.015582954,0.406727557,0.251827572,0.002426698,0.002236866,0.890013383,735.6774947,66.02249311,97.1950462,1366.227147,10.04072763,0.420444638,710.2538993,0.32680734,1.623399064,23.40226387,610.8177871,378.1911448,3.644381335,3.359293766,826.5914969,74.18146104,109.2062749,1535.063599,11.28154679,0.472402602,798.0260889,0.367193737,1.824016464,26.29428311,686.3018002,424.9274808,4.094748915,3.77443062,0.089743799,0.132116378,1.857100641,0.013648273,0.000571507,0.965441929,0.000444226,0.002206672,0.031810493,0.830279289,0.514071924,0.004953776,0.004566259,1.472150499,20.69335892,0.152080407,0.006368203,10.75775642,0.004949939,0.024588576,0.354458954,9.251661946,5.728216658,0.055199087,0.05088105,14.05655124,0.103304932,0.004325783,7.307511309,0.003362387,0.016702488,0.240776303,6.284453899,3.891053707,0.037495546,0.034562397,0.007349237,0.000307741,0.519865164,0.000239204,0.001188235,0.017129116,0.447083626,0.276814251,0.002667478,0.002458811,0.041873921,70.73729371,0.032548173,0.161681416,2.330733861,60.83401619,37.66571097,0.362959884,0.334566765,1689.292324,0.777289828,3.861148217,55.66074998,1452.790051,899.5028375,8.667922019,7.989859932,0.000460127,0.00228566,0.032949152,0.859999203,0.532473169,0.005131097,0.004729708,4.967449818,71.60874612,1869.045494,1157.229652,11.15146719,10.2791258,14.41559527,376.2585557,232.9625249,2.24490787,2.069296355,26.10079907,16.16045127,0.155727726,0.143545675,0.619155422,0.005966397,0.005499666,0.009636348,0.008882529,0.921773398,-2374867.999,-13932.15312,-20923113.73,-23508763.05,-28440.60595,-316908.8707,-215269.3429,-15314.52056,-2083824.451,-49764253.95,-29458.63973,-64022777.77,-12888459.9,-894063.6619,-34254.264,-55324.17673,-5741197.699,-6228426.328
PI656111,114.8743446,0.135521198,0.113752617,80.63568368,9.143848519,-7.512952448,1146.90877,1.028679472,0.067652695,20.98953491,0.025488242,0.169014728,1.983142121,-5835.331712,9.208906167,0.283610411,-2.254064408,0.001179734,0.000990235,0.701946844,0.0795987,-0.065401483,9.984028845,0.008954823,0.000588928,0.182717342,0.000221879,0.001471301,0.017263577,-50.79751909,0.080165038,0.002468875,-0.019622,0.839371398,595.0042135,67.47172155,-55.43747083,8462.947413,7.590542945,0.49920379,154.8800871,0.188075681,1.24714606,14.63344594,-43058.44258,67.95177669,2.092738376,-16.63255967,708.8688209,80.38363194,-66.04641395,10082.48247,9.043127941,0.594735287,184.5191382,0.224067297,1.485809575,17.43381531,-51298.43913,80.95555415,2.493220975,-19.8154949,0.113397048,-0.09317156,14.22334031,0.012757125,0.000838992,0.260300824,0.000316091,0.002096029,0.024593853,-72.36661793,0.114203858,0.003517182,-0.027953684,-0.821640082,125.4295462,0.112499619,0.007398711,2.295481478,0.002787474,0.018483982,0.216882653,-638.1702081,1.007114909,0.031016526,-0.246511565,-152.6575308,-0.136920802,-0.009004808,-2.793779816,-0.003392573,-0.022496446,-0.263963087,776.7028679,-1.225737316,-0.037749528,0.300023782,0.000896915,5.90E-05,0.018300963,2.22E-05,0.000147365,0.001729119,-5.087877838,0.008029328,0.000247282,-0.001965339,0.065766546,20.40434896,0.024777632,0.164302616,1.927852335,-5672.6433,8.952162867,0.275703384,-2.191221338,310.2542294,0.376751308,2.498270419,29.31357142,-86254.23821,136.1203142,4.192152424,-33.31817589,0.001214331,0.008052333,0.094482423,-278.0114823,0.438737981,0.013511991,-0.107389917,6.631086252,77.806157,-228942.1068,361.3001768,11.12710781,-88.43546175,11.73354622,-34525.5812,54.48582074,1.678021879,-13.33649698,-2942.467739,4.643593654,0.143010634,-1.136612643,-0.001578129,-4.86E-05,0.000386279,0.030797405,-0.244770048,-7.947749157,-758723.2312,-6604.810098,-5598557.597,-6669940.872,-9409.273867,-82976.35614,100988.6907,-661.5375617,-737570.1102,-11214974.15,-36147.69143,-29767578.54,-4489095.363,-382586.4133,130.0222967,-82390.15769,-2675230.53,336602.2855
PI656112,277.5871429,-0.231345095,-0.652834417,61.72279446,5.492069208,38.82302844,-275.2045431,-1.597419166,-0.036434122,-35.772664,0.020073179,0.204756657,1.622610995,17.0463226,26.00352694,-0.256308247,0.707008329,-0.000833414,-0.002351818,0.222354659,0.019785027,0.139858886,-0.99141675,-0.005754658,-0.000131253,-0.128870032,7.23E-05,0.00073763,0.005845411,0.061408905,0.093676986,-0.000923343,0.002546978,2.821907321,-266.7996679,-23.7397262,-167.8143575,1189.584518,6.904919108,0.157488198,154.6290144,-0.086767254,-0.885070235,-7.013811971,-73.68352726,-112.4014623,1.107904394,-3.056076591,-94.54586475,-8.412652685,-59.46841565,421.5533618,2.446897904,0.055809132,54.79592234,-0.030747733,-0.31364256,-2.485486294,-26.1112499,-39.83173417,0.392608356,-1.082982622,0.088979594,0.628990129,-4.458718136,-0.025880539,-0.000590286,-0.579569741,0.000325215,0.003317359,0.026288683,0.276175483,0.42129536,-0.00415257,0.011454574,7.068925567,-50.10944557,-0.290859256,-0.006633952,-6.513512967,0.003654939,0.037282243,0.295446203,3.103806954,4.734741307,-0.046668794,0.128732596,-7.088693337,-0.041146176,-0.000938467,-0.921428993,0.000517043,0.005274103,0.041795065,0.439077611,0.669796458,-0.006601964,0.018211056,0.00580448,0.000132389,0.129985732,-7.29E-05,-0.000744016,-0.005896018,-0.061940557,-0.094488,0.000931337,-0.002569029,0.022808116,22.39403706,-0.012566006,-0.128179667,-1.015770331,-10.67116444,-16.27846185,0.160451466,-0.442594119,981.845092,-0.550944484,-5.61991467,-44.53547664,-467.8669774,-713.713558,7.034840747,-19.40511496,-0.000561132,-0.00572383,-0.045358964,-0.47651812,-0.726910552,0.007164919,-0.019763927,10.20050991,80.83478086,849.208933,1295.436434,-12.76869258,35.22154323,7.924582355,83.25161588,126.9972232,-1.251770029,3.452919857,10.50548939,16.02573076,-0.157960379,0.435722629,1.525462562,-0.015035985,0.04147571,-0.009856672,0.02718894,-2.758429886,-427049.572,-1538.434265,1845941.763,654146.842,-6918.830811,-77757.50011,-10999.90364,1551.753352,267337.2032,11721143.45,11937.87446,-21274636.17,-2085644.38,-263186.6623,-25052.29909,-16422.75577,1666156.189,-604023.3966
PI656113,17.36704023,0.014157081,0.008247261,8.018110299,-4.211452666,0.404512475,-5.0649834,0.311277853,0.004052761,2.29373976,-0.002192063,-0.017398649,-0.142231841,3.503273884,3.506657101,0.01339469,0.022680036,0.000815169,0.00047488,0.46168548,-0.242496857,0.023291964,-0.291643443,0.017923483,0.000233359,0.132074305,-0.00012622,-0.00100182,-0.008189757,0.201719685,0.201914492,0.000771271,0.001305924,0.582553749,566.3674804,-297.4802972,28.57315538,-357.7703199,21.98743179,0.28627096,162.0206707,-0.154838613,-1.228971463,-10.0466926,247.4573595,247.6963365,0.946147709,1.602027724,972.214979,-510.6486706,49.04810149,-614.1413059,37.74318137,0.491406949,278.1214114,-0.265792836,-2.109627594,-17.24594962,424.7803059,425.190529,1.624138049,2.750008438,-0.525242546,0.050449852,-0.631692907,0.038821847,0.000505451,0.286069869,-0.000273389,-0.002169919,-0.017738823,0.436920141,0.437342088,0.001670554,0.002828601,-0.096050581,1.202668961,-0.073912229,-0.000962319,-0.544643367,0.0005205,0.00413127,0.033772632,-0.831844535,-0.832647872,-0.003180539,-0.005385324,-12.52120444,0.769513605,0.010018878,5.670380768,-0.005419024,-0.043011402,-0.35161299,8.660484157,8.668847847,0.033113168,0.056067582,-0.061456836,-0.000800153,-0.452862246,0.000432788,0.003435085,0.028081403,-0.691665423,-0.692333385,-0.002644567,-0.004477811,0.013019754,7.368785599,-0.007042142,-0.055894271,-0.456928881,11.25449129,11.26536009,0.043031297,0.072861066,565.9696346,-0.540881313,-4.293035739,-35.0950463,864.416563,865.251356,3.305077497,5.596193631,-0.000955672,-0.007585276,-0.062008709,1.527319683,1.528794662,0.005839673,0.009887798,7.937112328,64.88493029,-1598.163113,-1599.706507,-6.110541105,-10.34643552,8.174878672,-201.3532185,-201.5476713,-0.769869551,-1.303551606,-24.63072867,-24.65451531,-0.094175043,-0.159458221,1.00096573,0.003823478,0.006473955,0.003819789,0.006467709,1.693211017,-32214.34757,-1854.912935,-2275493.624,-3906066.402,-4017.698232,7649.224656,-79637.46371,6360.207927,-103490.6508,-7948740.672,-14044.46491,14695905.51,1851543.094,226491.8133,-9195.49788,-9186.626079,-2405008.863,-1420383.424
PI656116,-1625.471896,-0.130085215,-0.070184416,19794.2584,-3.65225252,-7.074238287,-741.1308153,-0.707843572,-0.036714301,-147.4744743,0.15917894,0.342324924,-5.852645229,11.04220633,-10.07475815,-0.148773804,-0.190690624,8.00E-05,4.32E-05,-12.17754576,0.002246888,0.004352114,0.455948095,0.00043547,2.26E-05,0.090727176,-9.79E-05,-0.0002106,0.003600582,-0.006793231,0.006198051,9.15E-05,0.000117314,0.53952646,-152163.7825,28.07584638,54.38157036,5697.271698,5.441383714,0.282232692,1133.675906,-1.22365128,-2.631543666,44.99085631,-84.88440676,77.44737268,1.143664205,1.46589006,-282032.1035,52.0379415,100.7950015,10559.76327,10.08548072,0.523111864,2101.242459,-2.268009764,-4.877506221,83.38952697,-157.3313137,143.5469405,2.119755543,2.716993823,-0.000184511,-0.000357388,-0.037441707,-3.58E-05,-1.85E-06,-0.007450366,8.04E-06,1.73E-05,-0.000295674,0.000557849,-0.000508974,-7.52E-06,-9.63E-06,1.936952127,202.924308,0.19381014,0.010052509,40.37904648,-0.043583772,-0.093729807,1.602475512,-3.023396182,2.758505358,0.040734808,0.052211785,104.7647514,0.100059334,0.005189859,20.84669307,-0.022501213,-0.048390358,0.827318079,-1.560903927,1.424147412,0.021030364,0.02695564,0.000955086,4.95E-05,0.198985754,-0.000214778,-0.000461895,0.007896913,-0.014899133,0.013593765,0.000200739,0.000257297,0.051867817,208.3433122,-0.224878697,-0.483616632,8.268274887,-15.59978329,14.23302909,0.21017893,0.269396561,4016.812854,-4.335611408,-9.324021417,159.4105062,-300.7603623,274.4096443,4.052203152,5.193905952,-0.001079366,-0.002321249,0.039685819,-0.074875373,0.068315267,0.001008811,0.001293042,2.150566676,-36.76771074,69.3697691,-63.29202931,-0.934632459,-1.1979639,-17.09675461,32.25650702,-29.43039618,-0.434598224,-0.557045691,-1.886703515,1.721402503,0.025419925,0.032581955,-0.912386334,-0.013473195,-0.01726925,0.014766985,0.018927563,1.281748658,348788.9973,-214.5770703,-2681234.732,-4969607.478,17.62071557,-95499.69378,-49304.10641,-470.6173189,-492748.6964,-9500085.589,-2365.080459,2191175.522,1018882.858,-59595.10335,31586.89369,-34620.08638,-2344424.806,-1829083.098
PI656117,-185.3458487,0.579516467,8.759608123,-45.41414362,45.62642322,-7.770847819,-131.653135,-6.14870349,-0.424558153,-71.26301664,0.03504976,0.169730354,2.087001327,39.23032699,15.15142266,-0.843068863,-0.424262074,-0.003126676,-0.047260881,0.245023797,-0.246169113,0.041926204,0.710310676,0.033174217,0.002290627,0.384486716,-0.000189105,-0.000915749,-0.011260038,-0.211660133,-0.08174676,0.004548626,0.002289029,15.11537397,-78.36557921,78.73188389,-13.40919242,-227.1775565,-10.61005828,-0.732607574,-122.9697872,0.060481043,0.29288271,3.601280454,67.69493051,26.14493896,-1.454779822,-0.732096667,-5.184494898,5.208728813,-0.88712277,-15.02956904,-0.701938192,-0.048467711,-8.135411498,0.004001293,0.019376478,0.238252819,4.478548176,1.729691837,-0.096245043,-0.04843391,-1.004674306,0.171110742,2.89894567,0.135391818,0.009348589,1.569181117,-0.000771781,-0.00373739,-0.045954876,-0.863835005,-0.33362784,0.018564015,0.009342069,-0.170314639,-2.885458156,-0.1347619,-0.009305094,-1.561880411,0.00076819,0.003720001,0.045741068,0.859815962,0.332075617,-0.018477645,-0.009298605,16.94192681,0.791252593,0.054634728,9.170558773,-0.004510416,-0.021841935,-0.268568035,-5.048397279,-1.949777298,0.108491233,0.054596626,0.046703814,0.003224824,0.541293731,-0.000266228,-0.001289224,-0.015852272,-0.297982475,-0.115085924,0.006403713,0.003222575,0.069048402,11.58992571,-0.00570035,-0.027604251,-0.339421364,-6.380260009,-2.464165444,0.137113274,0.069000249,167.852192,-0.082555852,-0.399781166,-4.915701914,-92.40271724,-35.68750841,1.985755913,0.999302618,-0.000491837,-0.002381745,-0.029285896,-0.55050051,-0.212612704,0.011830384,0.005953468,4.842553919,59.54395451,1119.27519,432.2832048,-24.0534845,-12.10456425,12.29598173,231.1332426,89.26760797,-4.967107212,-2.499624052,18.79746145,7.259900831,-0.403961824,-0.203287879,0.386217088,-0.021490233,-0.010814645,-0.055642885,-0.028001468,0.503235373,597201.968,-3222.095192,1030517.685,68176.79052,-13150.13166,13088.94991,-76851.58453,-4536.177341,-97126.48675,-1406643.503,-8380.251022,17038689.13,3518533.694,286153.1329,15222.96687,39415.57049,-708366.7705,-1407625.155
